food_id,original_name,display_name,dish_name_vi,clean_category,food_group_vi,meal_role,recommended_serving_g,serving_display,kcal_per_100g_clean,protein_per_100g_clean,fat_per_100g_clean,carbs_per_100g_clean,kcal_per_serving_clean,protein_per_serving_clean,fat_per_serving_clean,carbs_per_serving_clean,menu_eligible,quality_flags,image_url,image_alt_vi,image_source_type,image_verified,image_quality_note,search_keywords
169331,"broccoli, stalks, raw",Thân bông cải xanh (sống),Thân bông cải xanh (sống),vegetable,Rau củ,vegetable_fruit,222,1 bát rau,36.03,2.98,0.35,5.24,80.0,6.6,0.8,11.6,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Thân bông cải xanh (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Thân bông cải xanh (sống)
169332,"brussels sprouts, frozen, cooked, boiled, drained, with salt","Cải Brussels (chín, luộc)","Cải Brussels (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,51.35,3.64,0.39,8.32,7.7,0.5,0.1,1.2,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Cải Brussels (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cải Brussels (chín, luộc)"
169333,"burdock root, cooked, boiled, drained, with salt","Rễ ngưu bàng (chín, luộc)","Rễ ngưu bàng (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,94.22,2.09,0.14,21.15,14.1,0.3,0.0,3.2,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Rễ ngưu bàng (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Rễ ngưu bàng (chín, luộc)"
169334,"butterbur, cooked, boiled, drained, with salt","Cây butterbur (chín, luộc)","Cây butterbur (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,9.74,0.23,0.02,2.16,1.5,0.0,0.0,0.3,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Cây butterbur (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cây butterbur (chín, luộc)"
169335,"cabbage, common (danish, domestic, and pointed types), freshly harvest, raw",Bắp cải tươi (sống),Bắp cải tươi (sống),vegetable,Rau củ,vegetable_fruit,250,1 bát rau,27.94,1.21,0.18,5.37,69.8,3.0,0.5,13.4,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Bắp cải tươi (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bắp cải tươi (sống)
169336,"cabbage, common (danish, domestic, and pointed types), stored, raw",Bắp cải (sống),Bắp cải (sống),vegetable,Rau củ,vegetable_fruit,250,1 bát rau,27.94,1.21,0.18,5.37,69.8,3.0,0.5,13.4,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Bắp cải (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Bắp cải (sống)
169337,"cabbage, chinese (pe-tsai), cooked, boiled, drained, with salt","Bắp cải cải thảo (chín, luộc)","Bắp cải cải thảo (chín, luộc)",vegetable,Rau củ,vegetable_fruit,250,1 bát rau,17.17,1.5,0.17,2.41,42.9,3.8,0.4,6.0,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,"Ảnh minh họa món Bắp cải cải thảo (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Bắp cải cải thảo (chín, luộc)"
169338,"cardoon, cooked, boiled, drained, with salt","Cardoon (atisô dại) (chín, luộc)","Cardoon (atisô dại) (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,22.99,0.76,0.11,4.74,3.4,0.1,0.0,0.7,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Cardoon (atisô dại) (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cardoon (atisô dại) (chín, luộc)"
169339,"carrots, cooked, boiled, drained, with salt","Cà rốt (chín, luộc)","Cà rốt (chín, luộc)",vegetable,Rau củ,vegetable_fruit,213,1 bát rau,37.54,0.76,0.18,8.22,80.0,1.6,0.4,17.5,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,"Ảnh minh họa món Cà rốt (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cà rốt (chín, luộc)"
169341,"celeriac, cooked, boiled, drained, with salt","Cần tây (chín, luộc)","Cần tây (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,29.15,0.96,0.19,5.9,4.4,0.1,0.0,0.9,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Cần tây (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cần tây (chín, luộc)"
169342,"celery, cooked, boiled, drained, with salt","Củ cải Thụy Sĩ (chín, luộc)","Củ cải Thụy Sĩ (chín, luộc)",vegetable,Rau củ,vegetable_fruit,250,1 bát rau,20.76,0.83,0.16,4.0,51.9,2.1,0.4,10.0,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,"Ảnh minh họa món Củ cải Thụy Sĩ (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Củ cải Thụy Sĩ (chín, luộc)"
169343,"chard, swiss, cooked, boiled, drained, with salt","Su su (chín, luộc)","Su su (chín, luộc)",vegetable,Rau củ,vegetable_fruit,250,1 bát rau,24.76,1.88,0.08,4.13,61.9,4.7,0.2,10.3,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,"Ảnh minh họa món Su su (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Su su (chín, luộc)"
169348,"corn, sweet, yellow, frozen, kernels, cut off cob, boiled, drained, with salt",Ngô (luộc),Ngô (luộc),added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,91.07,2.55,0.67,18.71,13.7,0.4,0.1,2.8,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,Ảnh minh họa món Ngô (luộc),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Ngô (luộc)
169349,"corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, with salt","Ngô (chín, luộc)","Ngô (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,108.42,3.11,0.74,22.33,16.3,0.5,0.1,3.3,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Ngô (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Ngô (chín, luộc)"
169350,"cress, garden, cooked, boiled, drained, with salt","Cải xoong (chín, luộc)","Cải xoong (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,28.2,1.9,0.6,3.8,4.2,0.3,0.1,0.6,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Cải xoong (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cải xoong (chín, luộc)"
169351,"dandelion greens, cooked, boiled, drained, with salt","Rau bồ công anh (chín, luộc)","Rau bồ công anh (chín, luộc)",vegetable,Rau củ,vegetable_fruit,205,1 bát rau,39.0,2.0,0.6,6.4,80.0,4.1,1.2,13.1,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,"Ảnh minh họa món Rau bồ công anh (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Rau bồ công anh (chín, luộc)"
169352,"eggplant, cooked, boiled, drained, with salt","Cà tím (chín, luộc)","Cà tím (chín, luộc)",egg,Trứng,protein,120,1-2 quả,37.95,0.83,0.23,8.14,45.5,1.0,0.3,9.8,1,calories_column_not_per_100g,/images/placeholders/egg.svg,"Ảnh minh họa món Cà tím (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cà tím (chín, luộc)"
169353,"gourd, white-flowered (calabash), cooked, boiled, drained, with salt","Bầu (chín, luộc)","Bầu (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,14.98,0.6,0.02,3.1,2.2,0.1,0.0,0.5,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Bầu (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Bầu (chín, luộc)"
169354,"jute, potherb, cooked, boiled, drained, with salt","Rau đay (chín, luộc)","Rau đay (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,45.68,3.68,0.2,7.29,6.9,0.6,0.0,1.1,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Rau đay (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Rau đay (chín, luộc)"
169355,"kale, cooked, boiled, drained, with salt","Cải xoăn (chín, luộc)","Cải xoăn (chín, luộc)",vegetable,Rau củ,vegetable_fruit,182,1 bát rau,43.85,2.94,1.21,5.3,79.8,5.4,2.2,9.6,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,"Ảnh minh họa món Cải xoăn (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cải xoăn (chín, luộc)"
169356,"kale, frozen, cooked, boiled, drained, with salt","Cải xoăn (chín, luộc)","Cải xoăn (chín, luộc)",vegetable,Rau củ,vegetable_fruit,182,1 bát rau,43.85,2.94,1.21,5.3,79.8,5.4,2.2,9.6,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,"Ảnh minh họa món Cải xoăn (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cải xoăn (chín, luộc)"
169357,"kohlrabi, cooked, boiled, drained, with salt","Su hào (chín, luộc)","Su hào (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,34.95,1.8,0.11,6.69,5.2,0.3,0.0,1.0,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Su hào (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Su hào (chín, luộc)"
169358,"yambean (jicama), cooked, boiled, drained, with salt","Củ đậu (chín, luộc)","Củ đậu (chín, luộc)",plant_protein,Đạm thực vật,protein,150,1 bát/phần vừa,36.61,0.72,0.09,8.23,54.9,1.1,0.1,12.3,1,calories_column_not_per_100g,/images/placeholders/protein-plant.svg,"Ảnh minh họa món Củ đậu (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Củ đậu (chín, luộc)"
169359,"yardlong bean, cooked, boiled, drained, with salt","Đậu tằm (chín, luộc)","Đậu tằm (chín, luộc)",plant_protein,Đạm thực vật,protein,150,1 bát/phần vừa,47.7,2.53,0.1,9.17,71.5,3.8,0.1,13.8,1,calories_column_not_per_100g,/images/placeholders/protein-plant.svg,"Ảnh minh họa món Đậu tằm (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Đậu tằm (chín, luộc)"
169364,"corn, sweet, white, frozen, kernels cut off cob, boiled, drained, with salt",Ngô (luộc),Ngô (luộc),added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,93.11,2.75,0.43,19.56,14.0,0.4,0.1,2.9,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,Ảnh minh họa món Ngô (luộc),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Ngô (luộc)
169365,"corn, sweet, white, frozen, kernels on cob, unprepared",Ngô,Ngô,starch_grain,Tinh bột - Ngũ cốc,starch,219,1 chén/bát vừa,114.14,3.28,0.78,23.5,250.0,7.2,1.7,51.5,0,raw_ingredient;generic_name;calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Ngô,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Ngô
169366,"corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, without salt","Ngô (chín, luộc)","Ngô (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,108.42,3.11,0.74,22.33,16.3,0.5,0.1,3.3,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Ngô (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Ngô (chín, luộc)"
169367,"corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, with salt","Ngô (chín, luộc)","Ngô (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,108.42,3.11,0.74,22.33,16.3,0.5,0.1,3.3,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Ngô (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Ngô (chín, luộc)"
169368,"sesbania flower, cooked, steamed, with salt","Hoa điên điển (chín, hấp)","Hoa điên điển (chín, hấp)",other,Khác,other,150,1 phần vừa,25.41,1.14,0.05,5.1,38.1,1.7,0.1,7.7,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,"Ảnh minh họa món Hoa điên điển (chín, hấp)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Hoa điên điển (chín, hấp)"
169369,"soybeans, mature seeds, sprouted, cooked, steamed, with salt","Đậu nành (chín, hấp)",Đậu nành hấp,plant_protein,Đạm thực vật,protein,35,1-2 muỗng/1 nắm nhỏ,100.05,8.47,4.45,6.53,35.0,3.0,1.6,2.3,1,calories_column_not_per_100g;normalized_plant_protein,/images/placeholders/protein-plant.svg,Ảnh minh họa món Đậu nành hấp,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Đậu nành hấp
169370,"soybeans, mature seeds, sprouted, cooked, stir-fried, with salt","Đậu nành (chín, chiên)","Đậu nành (chín, chiên)",plant_protein,Đạm thực vật,protein,100,1 phần nhỏ,153.9,13.1,7.1,9.4,153.9,13.1,7.1,9.4,0,dessert_or_junk;calories_column_not_per_100g;normalized_plant_protein,/images/placeholders/protein-plant.svg,"Ảnh minh họa món Đậu nành (chín, chiên)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Đậu nành (chín, chiên)"
169371,"dock, cooked, boiled, drained, with salt","Cải bắp (chín, luộc)","Cải bắp (chín, luộc)",added_fat,Chất béo/dầu,energy_side,15,1-3 muỗng cà phê,24.8,1.83,0.64,2.93,3.7,0.3,0.1,0.4,0,calories_column_not_per_100g,/images/placeholders/healthy-fat.svg,"Ảnh minh họa món Cải bắp (chín, luộc)",placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,"Cải bắp (chín, luộc)"
169372,"potatoes, mashed, dehydrated, prepared from flakes without milk, whole milk and margarine added",Khoai tây nghiền,Khoai tây nghiền,starch_tuber,Tinh bột - Củ,starch,152,1 ly/hộp,118.08,1.9,5.6,15.02,179.5,2.9,8.5,22.8,1,calories_column_not_per_100g;normalized_tuber,/images/placeholders/starch-tuber.svg,Ảnh minh họa món Khoai tây nghiền,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Khoai tây nghiền
169373,"peppers, sweet, red, freeze-dried",Ớt ngọt,Ớt ngọt,vegetable,Rau củ,vegetable_fruit,150,1 bát rau,373.4,17.9,3.0,68.7,560.1,26.9,4.5,103.0,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Ớt ngọt,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Ớt ngọt
169376,"mushroom, white, exposed to ultraviolet light, raw",Nấm trắng (sống),Nấm trắng (sống),vegetable,Rau củ,vegetable_fruit,250,1 bát rau,28.46,3.09,0.34,3.26,71.2,7.7,0.8,8.2,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Nấm trắng (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nấm trắng (sống)
169377,"mushrooms, portabella, exposed to ultraviolet light, grilled",Nấm portabella (nướng),Nấm portabella (nướng),vegetable,Rau củ,vegetable_fruit,222,1 bát rau,36.1,3.28,0.58,4.44,80.1,7.3,1.3,9.9,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Nấm portabella (nướng),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nấm portabella (nướng)
169378,"pickles, cucumber, sweet (includes bread and butter pickles)",Dưa chuột,Dưa chuột,starch_grain,Tinh bột - Ngũ cốc,starch,220,1 chén/bát vừa,90.61,0.58,0.41,21.15,199.3,1.3,0.9,46.5,1,calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Dưa chuột,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Dưa chuột
169379,"pickles, cucumber, sour",Dưa chuột,Dưa chuột,vegetable,Rau củ,vegetable_fruit,250,1 bát rau,12.16,0.33,0.2,2.26,30.4,0.8,0.5,5.7,1,calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Dưa chuột,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Dưa chuột
169380,"pickles, cucumber, sweet, low sodium (includes bread and butter pickles)",Dưa chuột,Dưa chuột,starch_grain,Tinh bột - Ngũ cốc,starch,180,1 chén/bát vừa,138.74,0.37,0.26,33.73,249.7,0.7,0.5,60.7,1,calories_column_not_per_100g,/images/placeholders/starch-grain.svg,Ảnh minh họa món Dưa chuột,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Dưa chuột
169381,"catsup, low sodium",Sốt cà chua,Sốt cà chua,other,Khác,other,150,1 phần vừa,114.66,1.04,0.1,27.4,172.0,1.6,0.1,41.1,0,calories_column_not_per_100g,/images/placeholders/food-default.svg,Ảnh minh họa món Sốt cà chua,placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Sốt cà chua
169382,"mushrooms, enoki, raw",Nấm kim châm (sống),Nấm kim châm (sống),vegetable,Rau củ,vegetable_fruit,180,1 bát rau,44.49,2.66,0.29,7.81,80.1,4.8,0.5,14.1,0,raw_ingredient;calories_column_not_per_100g,/images/placeholders/vegetable.svg,Ảnh minh họa món Nấm kim châm (sống),placeholder,0,Ảnh minh họa theo nhóm thực phẩm; chưa phải ảnh thật từng món,Nấm kim châm (sống)
