food_id,name,calories,protein,fat,carbs,protein_ratio,fat_ratio,carb_ratio,category,display_name,type,original_display_name,dish_name_vi,clean_category,food_group_vi,preparation_method,is_raw_ingredient,is_generic_name,is_brand_or_restaurant,kcal_per_100g_clean,recommended_serving_g,serving_display,kcal_per_serving_clean,protein_per_serving_clean,fat_per_serving_clean,carbs_per_serving_clean,health_weight_gain_score,menu_eligible,quality_flags,image_search_query_vi,image_requirement
168492,"amaranth leaves, cooked, boiled, drained, with salt",54.5,2.11,0.18,4.11,0.1548623824795893,0.02972477,0.3016513706119015,other,"Lá rau dền (chín, luộc)",balanced,"Lá rau dền (chín, luộc)","Lá rau dền (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,26.5,15,1-3 muỗng cà phê,4.0,0.3,0.0,0.6,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168493,"arrowhead, cooked, boiled, drained, with salt",202.0,4.49,0.1,16.14,0.088910891,0.004455446,0.3196039588138418,other,"Đậu mũi tên (chín, luộc)",balanced,"Đậu mũi tên (chín, luộc)","Đậu mũi tên (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,83.42,15,1-3 muỗng cà phê,12.5,0.7,0.0,2.4,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168494,"asparagus, frozen, cooked, boiled, drained, with salt",46.0,2.95,0.42,1.92,0.2565217335538753,0.082173911,0.1669565181096409,other,"Măng tây (chín, luộc)",balanced,"Măng tây (chín, luộc)","Măng tây (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,23.26,250,1 bát rau,58.1,7.4,1.1,4.8,80,true,calories_column_not_per_100g,"Măng tây (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168495,"balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",84.0,3.6,0.2,6.16,0.1714285693877551,0.021428571,0.2933333298412699,other,"Mướp đắng (chín, luộc)",balanced,"Mướp đắng (chín, luộc)","Mướp đắng (chín, luộc)",fruit,Trái cây,luộc,false,false,false,40.84,180,1 phần trái cây,73.5,6.5,0.4,11.1,80,true,calories_column_not_per_100g,"Mướp đắng (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168496,"balsam-pear (bitter gourd), pods, cooked, boiled, drained, with salt",49.0,0.84,0.18,4.32,0.068571427,0.033061224,0.3526530540274887,other,"Mướp đắng (chín, luộc)",balanced,"Mướp đắng (chín, luộc)","Mướp đắng (chín, luộc)",fruit,Trái cây,luộc,false,false,false,22.26,180,1 phần trái cây,40.1,1.5,0.3,7.8,80,true,calories_column_not_per_100g,"Mướp đắng (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168497,"bamboo shoots, cooked, boiled, drained, with salt",28.5,1.53,0.22,1.52,0.2147368345706373,0.069473682,0.2133333258479534,other,"Măng (chín, luộc)",balanced,"Măng (chín, luộc)","Măng (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,14.18,250,1 bát rau,35.5,3.8,0.6,3.8,80,true,calories_column_not_per_100g,"Măng (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168498,"lima beans, immature seeds, frozen, fordhook, cooked, boiled, drained, with salt",266.0,6.07,0.34,19.32,0.091278195,0.011503759,0.2905263146972695,other,"Đậu (chín, luộc)",high_calorie,"Đậu (chín, luộc)","Đậu (chín, luộc)",healthy_fat_nuts,Chất béo tốt - Hạt,luộc,false,false,false,104.62,35,1-2 muỗng/1 nắm nhỏ,36.6,2.1,0.1,6.8,80,true,calories_column_not_per_100g,"Đậu (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168499,"mung beans, mature seeds, sprouted, cooked, boiled, drained, with salt",48.5,2.03,0.09,3.6,0.1674226769603571,0.016701031,0.2969072103730472,other,"Đậu (chín, luộc)",balanced,"Đậu (chín, luộc)","Đậu (chín, luộc)",healthy_fat_nuts,Chất béo tốt - Hạt,luộc,false,false,false,23.33,35,1-2 muỗng/1 nắm nhỏ,8.2,0.7,0.0,1.3,80,true,calories_column_not_per_100g,"Đậu (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168500,"beans, navy, mature seeds, sprouted, cooked, boiled, drained, with salt",201.5,7.07,0.81,15.01,0.1403473938444298,0.03617866,0.2979652590671699,other,"Đậu (chín, luộc)",balanced,"Đậu (chín, luộc)","Đậu (chín, luộc)",healthy_fat_nuts,Chất béo tốt - Hạt,luộc,false,false,false,95.61,35,1-2 muỗng/1 nắm nhỏ,33.5,2.5,0.3,5.3,80,true,calories_column_not_per_100g,"Đậu (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168501,"beans, pinto, immature seeds, frozen, cooked, boiled, drained, with salt",420.0,9.31,0.48,30.87,0.088666666,0.010285714,0.293999999,other,"Đậu (chín, luộc)",high_calorie,"Đậu (chín, luộc)","Đậu (chín, luộc)",healthy_fat_nuts,Chất béo tốt - Hạt,luộc,false,false,false,165.04,35,1-2 muỗng/1 nắm nhỏ,57.8,3.3,0.2,10.8,95,true,calories_column_not_per_100g,"Đậu (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168506,"beets, cooked, boiled. drained, with salt",115.0,1.68,0.18,9.96,0.058434782,0.014086956,0.3464347795962193,other,Cải củ (chín),balanced,Cải củ (chín),Cải củ (chín),added_fat,Chất béo/dầu,luộc,false,false,false,48.18,15,1-3 muỗng cà phê,7.2,0.3,0.0,1.5,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168508,"beet greens, cooked, boiled, drained, with salt",70.0,2.57,0.2,5.46,0.1468571407591837,0.025714285,0.3119999955428572,other,"Cải củ (chín, luộc)",balanced,"Cải củ (chín, luộc)","Cải củ (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,33.92,236,1 bát rau,80.1,6.1,0.5,12.9,80,true,calories_column_not_per_100g,"Cải củ (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168509,"borage, cooked, boiled, drained, with salt",65.0,2.09,0.81,3.55,0.1286153826366864,0.1121538444284024,0.2184615351005917,other,"Cây lương ly (chín, luộc)",balanced,"Cây lương ly (chín, luộc)","Cây lương ly (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,29.85,15,1-3 muỗng cà phê,4.5,0.3,0.1,0.5,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168510,"broccoli, cooked, boiled, drained, with salt",90.5,2.38,0.41,7.18,0.1051933690033881,0.04077348,0.3173480627917341,vegetable,"Bông cải xanh (chín, luộc)",balanced,"Bông cải xanh (chín, luộc)","Bông cải xanh (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,41.93,191,1 bát rau,80.1,4.5,0.8,13.7,80,true,calories_column_not_per_100g,"Bông cải xanh (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168511,"broccoli, frozen, chopped, cooked, boiled, drained, with salt",72.5,3.1,0.12,5.35,0.1710344803995244,0.014896552,0.2951724097217598,vegetable,"Bông cải xanh (chín, luộc)",balanced,"Bông cải xanh (chín, luộc)","Bông cải xanh (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,34.88,229,1 bát rau,79.9,7.1,0.3,12.3,80,true,calories_column_not_per_100g,"Bông cải xanh (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168512,"broccoli, frozen, spears, cooked, boiled, drained, with salt",72.5,3.1,0.11,5.35,0.1710344803995244,0.013655172,0.2951724097217598,vegetable,"Bông cải xanh (chín, luộc)",balanced,"Bông cải xanh (chín, luộc)","Bông cải xanh (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,34.79,230,1 bát rau,80.0,7.1,0.3,12.3,80,true,calories_column_not_per_100g,"Bông cải xanh (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168513,"brussels sprouts, cooked, boiled, drained, with salt",93.0,2.55,0.5,7.1,0.1096774181755116,0.048387096,0.3053763408024049,other,"Cải bruxen (chín, luộc)",balanced,"Cải bruxen (chín, luộc)","Cải bruxen (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,43.1,15,1-3 muỗng cà phê,6.5,0.4,0.1,1.1,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168514,"cabbage, common, cooked, boiled, drained, with salt",60.0,1.27,0.06,5.51,0.084666665,0.009,0.3673333272111112,vegetable,"Bắp cải (chín, luộc)",balanced,"Bắp cải (chín, luộc)","Bắp cải (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,27.66,250,1 bát rau,69.2,3.2,0.1,13.8,80,true,calories_column_not_per_100g,"Bắp cải (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168515,"cabbage, red, cooked, boiled, drained, with salt",75.5,1.51,0.09,6.94,0.079999999,0.010728477,0.3676821143353362,vegetable,"Bắp cải (chín, luộc)",balanced,"Bắp cải (chín, luộc)","Bắp cải (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,34.61,231,1 bát rau,79.9,3.5,0.2,16.0,80,true,calories_column_not_per_100g,"Bắp cải (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168516,"cabbage, savoy, cooked, boiled, drained, with salt",62.0,1.8,0.09,5.41,0.1161290303850156,0.013064516,0.3490322524349637,vegetable,"Bắp cải (chín, luộc)",balanced,"Bắp cải (chín, luộc)","Bắp cải (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,29.65,250,1 bát rau,74.1,4.5,0.2,13.5,80,true,calories_column_not_per_100g,"Bắp cải (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168517,"cabbage, chinese (pak-choi), cooked, boiled, drained, with salt",30.0,1.56,0.16,1.78,0.2079999930666669,0.047999998,0.2373333254222225,vegetable,"Bắp cải (chín, luộc)",balanced,"Bắp cải (chín, luộc)","Bắp cải (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,14.8,250,1 bát rau,37.0,3.9,0.4,4.5,80,true,calories_column_not_per_100g,"Bắp cải (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168519,"carrots, frozen, cooked, boiled, drained, with salt",96.0,0.58,0.68,7.73,0.024166666,0.063749999,0.3220833299782987,vegetable,"Cà rốt (chín, luộc)",balanced,"Cà rốt (chín, luộc)","Cà rốt (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,39.36,203,1 bát rau,79.9,1.2,1.4,15.7,80,true,calories_column_not_per_100g,"Cà rốt (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168520,"cauliflower, cooked, boiled, drained, with salt",59.5,1.84,0.45,4.11,0.1236974769126474,0.068067226,0.2763025163646636,other,"Súp lơ (chín, luộc)",balanced,"Súp lơ (chín, luộc)","Súp lơ (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,27.85,250,1 bát rau,69.6,4.6,1.1,10.3,80,true,calories_column_not_per_100g,"Súp lơ (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168521,"cauliflower, frozen, cooked, boiled, drained, with salt",44.0,1.61,0.22,3.16,0.1463636330371902,0.044999999,0.2872727207438018,other,"Súp lơ (chín, luộc)",balanced,"Súp lơ (chín, luộc)","Súp lơ (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,21.06,250,1 bát rau,52.7,4.0,0.6,7.9,80,true,calories_column_not_per_100g,"Súp lơ (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168522,"chrysanthemum, garland, cooked, boiled, drained, with salt",52.0,1.64,0.09,4.31,0.1261538437278107,0.015576923,0.331538455,other,"Hoa cúc (chín, luộc)",balanced,"Hoa cúc (chín, luộc)","Hoa cúc (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,24.61,15,1-3 muỗng cà phê,3.7,0.2,0.0,0.6,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168523,"collards, cooked, boiled, drained, with salt",85.0,2.71,0.72,5.65,0.1275294102643598,0.076235293,0.2658823498131488,other,"Cải rổ (chín, luộc)",balanced,"Cải rổ (chín, luộc)","Cải rổ (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,39.92,15,1-3 muỗng cà phê,6.0,0.4,0.1,0.8,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168524,"collards, frozen, chopped, cooked, boiled, drained, with salt",93.5,2.97,0.41,7.1,0.1270588221704938,0.03946524,0.3037433122594298,other,"Cải rổ (chín, luộc)",balanced,"Cải rổ (chín, luộc)","Cải rổ (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,43.97,15,1-3 muỗng cà phê,6.6,0.4,0.1,1.1,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168525,"corn, sweet, yellow, cooked, boiled, drained, with salt",248.5,3.41,1.5,20.98,0.054889336,0.054325956,0.3377062360655685,grain,"Ngô (chín, luộc)",balanced,"Ngô (chín, luộc)","Ngô (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,111.06,15,1-3 muỗng cà phê,16.7,0.5,0.2,3.1,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168526,"cowpeas (blackeyes), immature seeds, cooked, boiled, drained, with salt",244.5,3.17,0.38,19.73,0.05186094,0.01398773,0.3227811847739011,other,"Đậu đũa (chín, luộc)",balanced,"Đậu đũa (chín, luộc)","Đậu đũa (chín, luộc)",healthy_fat_nuts,Chất béo tốt - Hạt,luộc,false,false,false,95.02,35,1-2 muỗng/1 nắm nhỏ,33.3,1.1,0.1,6.9,80,true,calories_column_not_per_100g,"Đậu đũa (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168527,"cowpeas (blackeyes), immature seeds, frozen, cooked, boiled, drained, with salt",339.0,8.49,0.66,23.5,0.1001769908549351,0.017522124,0.2772861348752621,other,"Đậu đũa (chín, luộc)",high_calorie,"Đậu đũa (chín, luộc)","Đậu đũa (chín, luộc)",healthy_fat_nuts,Chất béo tốt - Hạt,luộc,false,false,false,133.9,35,1-2 muỗng/1 nắm nhỏ,46.9,3.0,0.2,8.2,95,true,calories_column_not_per_100g,"Đậu đũa (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168528,"cowpeas, young pods with seeds, cooked, boiled, drained, with salt",88.0,2.6,0.3,7.0,0.118181817,0.030681818,0.3181818145661158,other,"Đậu đũa (chín, luộc)",balanced,"Đậu đũa (chín, luộc)","Đậu đũa (chín, luộc)",healthy_fat_nuts,Chất béo tốt - Hạt,luộc,false,false,false,41.1,35,1-2 muỗng/1 nắm nhỏ,14.4,0.9,0.1,2.5,80,true,calories_column_not_per_100g,"Đậu đũa (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168529,"cowpeas, leafy tips, cooked, boiled, drained, with salt",57.0,4.67,0.1,2.8,0.3277192924961528,0.015789473,0.1964912246229609,other,"Đậu đũa (chín, luộc)",balanced,"Đậu đũa (chín, luộc)","Đậu đũa (chín, luộc)",plant_protein,Đạm thực vật,luộc,false,false,false,30.78,150,1 bát/phần vừa,46.2,7.0,0.1,4.2,80,true,calories_column_not_per_100g,"Đậu đũa (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168530,"gourd, dishcloth (towelgourd), cooked, boiled, drained, with salt",139.0,0.66,0.34,13.75,0.018992806,0.022014388,0.3956834503907666,other,"Bầu (chín, luộc)",balanced,"Bầu (chín, luộc)","Bầu (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,60.7,15,1-3 muỗng cà phê,9.1,0.1,0.1,2.1,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168531,"drumstick leaves, cooked, boiled, drained, with salt",155.5,5.27,0.93,11.15,0.1355627000928443,0.053826366,0.2868167184127542,other,"Lá dùi trống (chín, luộc)",balanced,"Lá dùi trống (chín, luộc)","Lá dùi trống (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,74.05,15,1-3 muỗng cà phê,11.1,0.8,0.1,1.7,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168532,"drumstick pods, cooked, boiled, drained, with salt",93.5,2.09,0.19,8.18,0.089411764,0.01828877,0.3499465203214276,other,"Vỏ dùi trống (chín, luộc)",balanced,"Vỏ dùi trống (chín, luộc)","Vỏ dùi trống (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,42.79,15,1-3 muỗng cà phê,6.4,0.3,0.0,1.2,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168533,"hyacinth-beans, immature seeds, cooked, boiled, drained, with salt",129.5,2.95,0.27,9.2,0.09111969,0.018764479,0.2841698819755221,other,"Lục bình (chín, luộc)",balanced,"Lục bình (chín, luộc)","Lục bình (chín, luộc)",healthy_fat_nuts,Chất béo tốt - Hạt,luộc,false,false,false,51.03,35,1-2 muỗng/1 nắm nhỏ,17.9,1.0,0.1,3.2,80,true,calories_column_not_per_100g,"Lục bình (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168534,"lambsquarters, cooked, boiled, drained, with salt",83.0,3.2,0.7,5.0,0.154216866,0.075903614,0.2409638525185078,meat,"Thịt cừu (chín, luộc)",balanced,"Thịt cừu (chín, luộc)","Thịt cừu (chín, luộc)",protein_meat,Đạm - Thịt,luộc,false,false,false,39.1,150,1 phần thịt vừa,58.6,4.8,1.1,7.5,80,true,calories_column_not_per_100g,"Thịt cừu (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
168535,"leeks, (bulb and lower leaf-portion), cooked, boiled, drained, with salt",80.5,0.81,0.2,7.62,0.040248447,0.022360248,0.3786335356691486,other,"Tỏi tây (chín, luộc)",balanced,"Tỏi tây (chín, luộc)","Tỏi tây (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,35.52,15,1-3 muỗng cà phê,5.3,0.1,0.0,1.1,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168536,"lotus root, cooked, boiled, drained, with salt",172.0,1.58,0.07,16.02,0.036744186,0.003662791,0.372558137,other,"Củ sen (chín, luộc)",balanced,"Củ sen (chín, luộc)","Củ sen (chín, luộc)",added_fat,Chất béo/dầu,luộc,false,false,false,71.03,15,1-3 muỗng cà phê,10.7,0.2,0.0,2.4,70,false,calories_column_not_per_100g,,Không dùng ảnh/món này cho thực đơn cho đến khi kiểm duyệt
168537,"mushrooms, white, cooked, boiled, drained, with salt",72.5,2.17,0.47,5.29,0.119724136,0.058344827,0.2918620649398336,other,"Nấm trắng (chín, luộc)",balanced,"Nấm trắng (chín, luộc)","Nấm trắng (chín, luộc)",vegetable,Rau củ,luộc,false,false,false,34.07,235,1 bát rau,80.1,5.1,1.1,12.4,80,true,calories_column_not_per_100g,"Nấm trắng (chín, luộc)","Ảnh món đã chế biến, khớp tên món và nguyên liệu chính"
